948049.1935341939,952973.0211100838,965099.4038127448,1013201.0471328361,994212.3533764291,1035659.2308358537,966861.2770646239,1002179.7646278202,1028811.2360356889,988966.8329502898,1002807.7653963333,974286.7457057172,997898.3894818379,951934.1935058229,986305.1136952098,979004.7244722239,1032529.3569630756,990984.4799192946,950823.0908889754,1000152.850784303,993313.0202022954,1014224.5539526888,980716.1476053759,1011518.0971969547,997877.3125368839,945470.4231848561,1010244.6782962197,936499.1710099234,998919.2333453275,984644.0863161964,1012132.2378468602,916429.3351634645,994226.8725415687,993889.8052766939,1010378.8933929306,997134.0624444934,1024122.1606874265,964612.7914380853,996762.1042503483,1023298.619562704,1021682.9371371326,962070.0450261597,991962.4374734047,1025371.0901638954,965826.4638508206,1035230.1266914852,1047923.030098676,994174.0809302178,1067112.8984222375,978630.0296620838,1035596.9662475504,960768.3621489934,1012364.4562567213,1005359.7984621673,984650.0447546293,995045.7599244892,983863.0678671382,1013126.9877276176,1017917.4977873402,926354.1335484743,973378.2699773002,1021704.1140009818,1004793.334417661,1012084.6098817862,1041468.9155672283,945200.4749066215,965479.2111430921,999454.8476717905,1019198.800300531,1038314.8973190153,914128.5610154029,988256.4262435816,991914.383370187,1023854.4189291829,1018539.1186179654,1023330.7532568224,1017712.7771885565,953712.4443762288,998325.0918709546,988075.516483559,995907.2879772729,999239.4140881117,1026370.1764589854,1007219.9910966936,951969.4153144857,1007597.0295603658,1033244.3507754897,998215.351721679,988958.6208385815,964075.4504339893,1017998.0910630199,983050.9420737389,1049531.3463532904,1006751.3202369539,1017864.592412742,979300.6121364905,1011692.1170778312,1071004.8974327452,1006698.5257027238,975352.8120026189
958606.7463893235,985200.4951759276,949363.1024502616,977686.7635707362,1034941.5075471336,963849.5509633913,948697.0318267914,994997.1413309159,1010806.0475676636,1031722.2828353627,1074231.8196504686,980190.7864477695,1046009.4335921033,964323.1314331557,952982.6974995041,976848.4823164513,1006797.9889839955,1058659.5370057463,994891.1837868055,1027634.6249933472,1047007.5209847001,1005574.3839838203,973911.1751979915,982912.759271814,1017392.6952848027,996166.4565788329,960976.5775298086,1005504.624430532,947354.5191750933,999326.7073088068,991516.686967253,1010776.0628469279,930949.5629538839,989268.6799644992,1021394.9105539718,983909.4678860398,999554.5188773279,1000294.8827261974,1032563.7899565443,991848.6734693665,1052308.1375538467,983411.8237307583,1007197.6965500333,998422.291606991,978726.609404734,995543.8728911794,928509.376347547,1049514.0628166853,983795.9408953881,967527.6523569769,1035907.5017411708,945447.6582331111,1024962.0800264709,1006212.6168898923,1018005.4773705888,1014245.5871482693,1028976.553661225,1013149.16129941,1036861.8754799954,987720.5052677651,1006150.7988299131,976977.909349152,942341.8406968171,943269.5523565356,1020743.1766404206,1032145.2708482258,1002804.4953390313,1034236.578469347,971072.9872923986,965928.4875987404,950396.6359440059,993843.4733972014,1033095.4771343885,940697.9199270569,983977.4827518958,983041.5635669035,946929.1565438501,1002200.1195258648,1022849.9478151539,1005244.1530922416,1028797.8753089071,1043128.5329033905,1011783.4053926757,972614.8848998062,1010313.5351941832,991018.7385247613,1028927.2658906981,937311.6610217807,1016600.980570174,979404.5477573079,980609.9959708565,1014543.5615227959,1000393.5353114866,984526.1652315888,1064208.2192689618,942579.0476576397,993166.2308771878,961633.3867152589,986704.5679212351,1006378.5209487546
965424.6174997186,1037448.3448018925,1014950.3395832344,1022588.7390634808,964285.0558492799,984300.47944449,1037111.0348074741,983522.1620552079,1029013.3278622782,1019347.5338679755,1010599.5211661668,1006439.1344993674,962874.1945519255,1013165.2572111696,1034006.6295310175,1007048.447755012,992935.4940790596,989861.1354463915,1004369.578158058,1010915.9811216308,900376.2933780163,964455.0283021942,1017695.849657121,1022602.019977618,1004380.2093538053,976695.4046911198,1009847.3158283331,1026524.2741313356,982233.5542654247,976521.2333823952,981676.6941159896,965588.2574779738,946564.0039451418,1032487.1015897831,987214.8365591821,1005442.4022781893,932301.6992582681,1001171.1111415834,989973.4975459736,1000066.0005802577,1009279.509970766,979379.7238415144,1013556.3372303384,911811.6913909429,1024239.4656944628,1020254.8514179868,990457.0930963412,930887.1490964405,975543.6230784595,1009088.2079700917,1008681.5724575681,1036324.4639784604,993886.6547921355,1017187.1864609009,1017759.9142952678,951910.874130732,916563.7748741936,1034247.2751053007,976031.8669235023,1057015.946829784,1040596.3588221341,976662.8800760896,1035684.6692319135,1020491.6119665302,1028585.3923743282,1009249.6741268456,961251.4020383032,1015001.5116971296,976680.4841434709,1045112.3826158958,1001130.4741893995,984420.2896479896,955637.3235086261,1006237.2544652605,971102.0636987424,1001667.086208889,956178.6276019722,968623.784216678,1010629.980058868,1053384.6946206344,1036235.8514557856,973427.2237757208,993822.1320699763,1022690.4943215381,1002040.6689585553,1021707.0639411319,1012518.229062418,980254.8501862674,1027167.6916729048,988542.2493740766,967682.7826837841,978850.270372995,995077.7918357629,1039764.5488077886,956517.2814061404,1033904.9199896647,998310.8857704697,999711.0538778853,1005043.6145866084,1027101.158334053
1009391.868483554,1065732.348947305,1012945.4871506682,969444.7071629717,1009482.6588969472,1005328.78842985,1036882.7325292644,987293.5486842865,959377.4697951811,996724.0167217696,1019010.914850139,994412.164326048,1023636.5622596939,958615.6505943196,1000747.2920145781,1034322.4229078625,1001366.4853380073,989841.5749909574,1013513.9212037934,977056.5867195732,1014581.5588171338,970083.1160246627,1000124.9453075124,990818.0654810388,942991.4141091674,972306.8570379282,977647.6519478433,1049317.1246235073,942403.2817167148,991109.2945800358,995518.046355045,945892.9133957354,1005101.2401975812,970076.5286879272,967387.9053089238,1003521.2891012195,986067.9140913952,988976.7003103237,1041633.997221891,1038168.8746522949,1015721.0934993889,987589.1757613138,979968.3682376249,1034011.0937802165,1059283.1298953143,986952.6509523068,941085.5402114677,978727.8096285067,968515.4658090794,953463.3040447229,1032292.3165667747,1041405.1593396985,1000754.5386707485,1023017.0307490164,948348.2890887144,971533.4447341764,993536.8218692709,1075694.4911366329,1015621.2943772988,991988.3446110407,1037476.3911069772,979109.5984131449,1019712.7461242619,962436.7203616766,990799.6259641061,995200.8692154107,962046.2572560238,1038476.5776709272,1017942.8069722168,970552.5775034232,993471.3936766089,960915.0568160256,1020071.1954585005,976693.9912838755,1022169.1308037331,996350.2458957697,972669.3265159341,879056.4359259286,1014913.4988919807,994988.0385077753,973149.3724947727,960100.6884148525,997040.5967989791,990308.4211536978,1003826.3188831062,1002230.4198956494,1002233.7548406355,1027747.1239778184,951788.9384270629,1013717.4404915211,969788.4170191272,1015334.3515066638,954837.004906501,988328.6946880593,953828.6885311847,967159.3141554554,957510.0621495864,1037639.6773940325,1016061.3151862939,998413.124287039
971144.5478991076,978323.1450303838,1021556.3779992716,1016971.5477057373,959870.5436091545,979063.0977518004,982248.166002027,964615.3639333828,1006441.4880788163,1011016.6174727944,1019771.4840645446,988748.448000435,970945.0619275429,993799.6558959809,962911.5037934578,988898.7208254318,971904.5795571747,1019979.505345556,1014043.7460174598,933015.8680799889,959561.6861677092,1069715.8315987973,1049954.052815584,1051842.1719534728,1019513.416699896,997530.4762745039,951798.4361915507,954190.8699275685,989974.421731272,1008263.1355741986,1009434.0579281185,1073300.4903690289,1063503.756208137,1027007.4039560234,1077600.8658549879,1003204.6319578951,1051114.1284649335,1007603.1630363739,969878.0760349245,1041528.0636676421,1053936.4324846037,976082.3745827245,1030341.8245429291,1008751.9926521826,1056346.4189080952,1044415.4710961374,1000172.9469184538,1012509.9423465645,984695.6771483066,985545.0764346989,978525.5639818049,980205.2052235287,996151.3059902176,924470.7586783138,1043669.912743767,966151.0963079596,994404.9187628293,975420.9325194377,984548.2690288497,1008903.6845643185,944214.2280312406,995414.0601764583,972111.5194583753,1013890.2902501365,1000513.2589986458,1013627.6420683356,961324.1581977289,955117.8224088188,1010048.6380265933,1077040.5313518331,1030119.0651681452,987805.7360474119,1039263.4155208772,961461.7900718397,1048644.9222063164,1025721.4656846401,1101294.0351313825,1005842.8433949646,998269.68326451,1009834.4045295032,1041117.7528784266,962716.2587656755,956382.5935124094,1009738.5717366417,968856.6866799368,1013197.2067742127,978962.806982791,1023055.2977675482,973918.4515598716,1061926.6097233247,1003019.3942700675,1066703.3650882603,1044397.67629006,952433.7885155121,1026137.441365898,967609.4552660165,1015424.6326269992,999007.7820357082,987873.5275191965,969539.2416417595
979759.2921056453,1009970.1952238558,1025484.7248627497,993581.471372542,1025585.8956195567,1019041.8075210756,937913.2887919083,985296.5594721423,1030235.3606614459,1006926.7635576781,1028490.9282834416,1003903.1090146182,1010446.0839860357,993228.8762070744,990682.7865420189,1036509.2234457268,994310.7329521108,1022798.0259416861,1007282.2216963484,992352.1267041574,1015596.5980633864,965050.767936552,993890.6857730902,959997.5821957722,998188.1934791018,997259.7836433479,1014954.6933922099,1005091.2597272533,1010019.5601942921,970157.6561677955,1039947.6407932963,1000252.0973466296,936067.1560287541,991593.8923308396,957040.0581706853,947558.869405678,1005943.676051412,973874.8524067868,1004157.6986651843,993102.6490647405,944723.2239871409,1014883.626501981,984009.7997572215,994376.7664141894,987215.9077025172,992960.1587458997,1034476.2163617115,956356.1168095608,1006596.6132024,962841.9882649076,1012071.615098014,1002264.4973643299,1029458.1724268784,980983.4049762716,942288.0296831809,997206.7595705366,1013599.9496796858,1068499.3942100005,1022225.9299473003,957254.0957552056,963828.6733587263,1018979.360867459,971019.1104555293,972374.4564249102,974622.1570851053,1007481.1400404861,1002764.6430668863,993624.9081326171,996086.1787138603,958384.8227493365,1003937.5252486292,978024.6344298688,998204.2036485092,1025250.1457270869,963781.2390057988,982725.4326486994,1049800.502412051,964149.5495718642,1016314.9906044785,990928.5150705596,1009199.8856569317,992350.8325339794,985923.6439126887,989926.3210806263,994568.3207425207,987911.6322617556,1009083.8203368322,996736.3940812203,1021885.7119143863,1056229.1905461042,966163.2832145485,998664.8282361715,965711.1531198204,1013595.1916349557,1017716.2614943115,1048701.58515679,982443.9958145882,999150.1429803773,1002064.2582331377,952136.0380474916
1022829.2598518751,948215.1508704292,967206.6280256013,965735.3146960031,1030385.5721570266,1009081.6873591996,1015785.5919300262,949125.6281104503,981122.6786312521,1001141.0169944747,1001159.3646124313,935902.8198596722,1009020.8818582885,1030401.1686034013,965708.3527009872,1007599.0805022388,1001740.2434865976,1011011.9532055068,1010354.55176123,1005991.8075691076,1000241.9992000043,1010915.4006604528,972414.4914870152,1063587.6558890291,1027021.8022115704,987582.9214551443,984927.1956159795,1029970.9510594022,1020046.9828767346,940301.870998311,1009418.381981087,1021665.4618321015,999469.9195516836,999972.8549754188,1028680.3599194464,968512.1630638746,1023835.0024195323,951820.8839926107,986608.4288452044,1021664.6134338524,987270.6910090968,1004083.0006193494,989174.3468961053,1029645.7459270131,1009327.6755570564,966400.1340765244,1017413.9170745244,996595.2351657313,1025324.2277194819,1004054.6418253377,977044.3229790162,1004752.7817820292,1022918.6874086676,989457.8415801607,1000666.5349807347,945481.8049461063,998454.8125652296,1005462.143519808,979265.0083347398,1016206.0778998442,964563.9777170504,1023044.7377142764,1002809.4980732864,1041681.8590984343,988274.2613720731,1003323.3464051086,1021150.2142800989,931694.5377749085,983500.4824392495,991350.2831239105,968185.0858032004,1026224.4555162331,1046460.6767790511,1039110.9947387842,999606.6611220433,1000249.0009793873,949980.5729349969,1017243.3168050866,999169.8605886572,998491.7752366753,1038100.3202426541,1035899.5864541283,1001193.8598664147,998700.0097142522,969092.3503974559,1002155.196012982,1015122.1865700597,1054205.911753009,994578.2088633181,1024009.0715664788,988500.3589590046,1002431.192861925,1041117.8085537904,1028056.4213190983,1023697.9728599698,982410.245869784,999106.5322493089,971894.2473948965,1043035.8716640336,945370.50887548
977487.4271179835,992983.3985752859,965192.4684755108,1006318.2813160588,970198.6648287241,969838.6504228548,1017012.3756561995,1011113.9894612732,1028806.8194643278,983280.7728567835,983455.6980154371,1016103.1521903077,1037300.2900508535,967717.9730906035,978279.8145202624,1011141.5727432666,1037480.11777983,1043657.4119204705,1022401.2552434527,1017736.0555823398,985868.8456042296,967140.0261822297,1011302.5055724973,977264.4159751761,1036563.5596759303,952095.5453004942,942135.2760717964,982297.0010839456,1035552.742472836,989387.1369781233,967400.9712006724,980781.3971981907,970687.4301774793,988410.3751348555,1054974.1131364494,954393.2895662318,1043808.0071804302,965970.8345517658,1033652.5593691472,1027580.2519026279,1012375.544726182,1035409.4342014124,997159.4751832418,1033970.9386840286,913323.6440329514,1013684.0051821298,1038430.0509572325,1004162.3675490336,1017210.834444861,1046105.4615508459,1030706.2611966205,1006945.1776608059,959973.6241126162,1039517.6888069257,1042129.7866566721,972324.4056915272,978118.5583909707,1028480.8908219411,1062180.0172135131,990122.9491967568,988442.0539837679,1006193.3643614915,964903.7998529492,1026102.8134311364,1003271.522216218,965968.2507707437,1034960.37577512,968937.3938868653,969033.5208163022,966761.8762900466,984119.304092907,984810.6121130702,960430.0697940068,973625.6437784856,1011387.0755506293,961699.1044701022,985682.6312978483,961638.1364154947,1041092.6730983898,1015481.9458264196,1001816.6237029993,965812.2098430039,982009.3480501301,992149.8685074475,962072.998057224,1006505.928629718,975206.953409522,971408.7351892309,974951.36931475,947711.7696192869,949143.7029588232,973382.989122081,1055853.9126474732,1042342.8156711784,962078.8169942582,993359.3003927695,1024702.5956576291,1023579.7037502057,1026388.5933435764,1012805.7855490178
1041396.4699616729,977819.2143705473,1071986.4624401438,1009999.6668993498,1038045.4872024306,1003922.4577342088,1029986.0802071487,980710.8734950097,972897.4239463775,981829.453947748,981623.4050095055,1011586.0679047792,1000681.7063198156,942993.0281364148,936148.204045639,1005427.4623092846,1026285.0093900673,974093.2139129755,961019.8880556684,1018789.0917955119,1026449.2096775029,940649.1946680305,1023416.3177759664,987792.614976634,1017937.909523135,915119.798487246,980380.1378294228,1038333.3286926214,989852.5736773522,979451.9948995321,915512.5485196316,1016266.5489095829,980002.3419332082,1045617.9253557886,1004930.203651926,980390.7045732554,0,1013701.20407089,1025955.6788151995,987483.785482812,979942.6987977352,968996.8245559911,983275.86395294,1070923.8010818006,989886.570745431,1020732.5058922395,981644.7216751614,1022998.5228005082,988320.779538072,1011340.4095665392,971677.4711302111,977288.2629318994,932128.03257663,964041.4519271713,963902.4645260377,967017.1942443094,1020554.362308282,1004500.902152952,1005259.3988085535,937554.0431063143,1006759.2419599047,985071.7163533964,1035152.2800375454,1023330.0177224553,1003025.8055155127,1004373.9876596906,1039529.8343602387,1010709.120030816,1021661.2862150869,990932.3286785075,1005868.8620959166,1009062.8017430688,0,991178.9240637289,995446.9513092595,1013384.7503860351,1034554.9069007942,953619.8500936789,1011112.8351834241,1030232.040123616,0,1019938.4486304506,977595.3097004608,0,979426.4409223811,0,1045241.5233012566,996296.5459214624,962407.7942930693,1034907.410098767,1036455.4498115932,1060382.4701151093,931486.4621216964,1062849.170642051,1001692.0821709707,961229.479752088,982493.676823723,1006371.5305703126,1008507.0290677357,1056672.1748121101
956793.4506862137,1012968.8891729733,1058636.3431282227,1045109.307631965,1015142.1007574366,1016086.263840859,999928.8322725242,976087.8691749003,978005.1090030868,1007035.8068608615,946852.3335203222,1033672.7678146217,982279.4609674992,1061611.5713891198,1044872.6297767503,982468.7485377153,1033772.5935636593,982380.4570972995,994827.2786572032,971931.1392551919,1018930.1772994767,956879.8326934474,1002851.3375831452,960733.6665720785,988661.075313918,992232.6234773336,955680.8873726302,965862.9228105954,1009578.5549306959,964598.2710576837,1008626.4198246064,978135.7785115268,1050889.0345525856,993091.1455597517,999162.3718885061,1001803.2262487037,955905.4895861726,999888.2219279214,1055812.096289569,943644.5597709005,983349.9922604602,971553.8852774032,1032366.1450381314,1018721.8295159804,1000846.6925550816,1047159.9435741458,989954.541821221,968497.3268120816,1039575.622209722,1025457.5241234412,1028839.3831674602,988955.545824993,1014903.1084877182,1026235.7190779555,1005225.5052008186,1063571.5259867187,949938.2752121581,1034303.5477651223,994861.2451098519,990292.7225078689,977547.9840671883,998033.3082089537,946602.3111852808,996973.0307007389,1037275.0982412709,1007418.5372800498,991913.6413101507,967710.5274553733,997819.4716194624,989260.2485624679,1005784.2533305953,1008406.3338874814,1108329.658895793,1025471.4199233897,921732.6560326545,985004.846072032,923144.1591956475,1012587.6135698938,1003893.7497191034,954763.1673901897,999983.669375074,991917.1028840647,978844.8938902551,1025976.5416762275,1039029.7303127577,983946.0434272639,1025590.1920877725,1027499.1016079029,959777.5026248408,996405.2279005792,1073402.3032111528,1021026.0567857033,975407.2129265587,1020938.558000514,969085.7755679663,989846.910317867,1030107.6534057604,986113.1176013374,954804.1903592726,1043126.541788008
